grade,sub_grade,short_emp,emp_length_num,home_ownership,dti,purpose,term,last_delinq_none,last_major_derog_none,revol_util,total_rec_late_fee,safe_loans
A,A1,0,4,MORTGAGE,13.02,debt_consolidation, 36 months,1,1,26.6,0.0,1
C,C2,0,11,MORTGAGE,15.5,small_business, 36 months,1,1,18.4,0.0,1
C,C3,1,0,MORTGAGE,0.9,home_improvement, 36 months,1,1,3.9,0.0,1
E,E4,0,6,MORTGAGE,25.74,debt_consolidation, 60 months,1,1,75.6,0.0,1
A,A5,0,3,RENT,3.39,other, 36 months,1,1,35.9,0.0,1
C,C1,0,5,MORTGAGE,4.89,debt_consolidation, 36 months,1,1,79.6,0.0,1
C,C4,0,2,MORTGAGE,12.07,debt_consolidation, 36 months,0,1,39.8,0.0,1
C,C1,0,4,OWN,8.04,debt_consolidation, 36 months,0,0,58.0,0.0,1
D,D1,0,11,MORTGAGE,15.77,debt_consolidation, 60 months,0,1,31.0,0.0,1
B,B4,0,11,MORTGAGE,25.65,debt_consolidation, 60 months,1,1,27.0,0.0,1
C,C5,0,8,MORTGAGE,9.64,debt_consolidation, 60 months,1,1,24.9,0.0,1
C,C4,0,7,MORTGAGE,23.68,credit_card, 36 months,1,1,59.7,0.0,1
B,B5,0,2,RENT,8.21,debt_consolidation, 36 months,1,1,93.7,0.0,1
A,A2,0,5,RENT,7.24,debt_consolidation, 36 months,0,0,5.5,0.0,1
A,A5,0,4,RENT,11.1,debt_consolidation, 36 months,0,1,37.9,0.0,1
D,D2,0,11,MORTGAGE,18.58,debt_consolidation, 36 months,0,1,35.7,0.0,1
A,A3,1,1,RENT,23.21,credit_card, 36 months,1,1,84.5,0.0,1
C,C1,0,9,RENT,26.12,credit_card, 36 months,1,1,65.7,0.0,1
E,E3,0,3,MORTGAGE,3.48,debt_consolidation, 60 months,0,1,81.2,0.0,1
B,B5,0,4,MORTGAGE,15.26,debt_consolidation, 36 months,1,1,42.4,0.0,1
A,A4,0,9,MORTGAGE,16.75,credit_card, 36 months,1,1,40.0,0.0,1
C,C5,1,0,RENT,5.39,debt_consolidation, 36 months,0,0,46.2,0.0,1
C,C1,0,8,MORTGAGE,7.64,credit_card, 60 months,0,1,76.5,0.0,1
E,E4,0,8,RENT,7.24,debt_consolidation, 36 months,0,1,30.2,0.0,1
D,D1,0,11,MORTGAGE,6.52,other, 36 months,1,1,46.8,0.0,1
B,B4,0,2,RENT,14.03,debt_consolidation, 36 months,1,1,66.1,0.0,1
A,A5,0,11,MORTGAGE,9.19,credit_card, 36 months,0,0,61.2,0.0,1
D,D2,0,2,MORTGAGE,29.33,debt_consolidation, 36 months,1,1,70.6,0.0,1
D,D4,0,7,MORTGAGE,8.76,debt_consolidation, 60 months,0,0,32.6,0.0,1
F,F4,0,11,MORTGAGE,24.87,debt_consolidation, 60 months,0,1,61.9,0.0,1
A,A3,0,9,RENT,9.72,credit_card, 36 months,0,0,33.1,0.0,1
F,F3,0,8,MORTGAGE,29.04,debt_consolidation, 60 months,0,1,50.8,0.0,1
A,A3,0,11,RENT,21.09,debt_consolidation, 36 months,0,1,18.2,0.0,1
C,C2,0,8,RENT,17.16,debt_consolidation, 36 months,0,0,39.8,0.0,1
A,A5,0,4,OWN,16.59,debt_consolidation, 36 months,1,1,46.3,0.0,1
B,B3,0,3,RENT,6.14,debt_consolidation, 36 months,0,1,48.1,0.0,1
B,B3,0,11,MORTGAGE,10.6,debt_consolidation, 60 months,1,1,24.5,0.0,1
D,D2,0,11,RENT,29.94,medical, 36 months,1,1,52.5,0.0,1
C,C2,1,0,MORTGAGE,9.93,debt_consolidation, 36 months,1,1,55.0,0.0,1
C,C5,0,11,RENT,20.54,debt_consolidation, 36 months,1,1,60.1,0.0,1
A,A5,0,4,MORTGAGE,4.74,debt_consolidation, 36 months,0,1,17.7,0.0,1
B,B2,0,9,MORTGAGE,14.48,credit_card, 60 months,1,1,46.0,0.0,1
C,C2,0,9,MORTGAGE,13.66,debt_consolidation, 36 months,1,1,21.0,0.0,1
C,C1,1,1,MORTGAGE,12.77,house, 36 months,1,1,21.8,0.0,1
B,B3,0,8,MORTGAGE,9.52,credit_card, 36 months,1,1,69.6,0.0,1
C,C1,0,9,MORTGAGE,11.35,medical, 36 months,0,0,16.7,0.0,1
A,A1,0,11,RENT,12.18,debt_consolidation, 36 months,1,1,37.4,0.0,1
D,D2,0,11,RENT,34.11,debt_consolidation, 36 months,0,0,83.0,0.0,1
B,B1,0,11,MORTGAGE,7.94,credit_card, 36 months,0,0,21.1,0.0,1
A,A5,0,11,MORTGAGE,4.14,debt_consolidation, 36 months,0,1,75.1,0.0,1
B,B2,0,3,MORTGAGE,12.85,home_improvement, 36 months,1,1,14.5,0.0,1
C,C1,0,10,MORTGAGE,7.76,debt_consolidation, 60 months,1,1,66.9,0.0,1
B,B2,0,11,RENT,27.39,debt_consolidation, 36 months,1,1,55.5,0.0,1
A,A2,0,4,RENT,15.49,credit_card, 36 months,1,1,32.2,0.0,1
C,C3,0,11,MORTGAGE,12.74,debt_consolidation, 36 months,1,1,52.3,0.0,1
C,C5,0,11,RENT,17.89,debt_consolidation, 60 months,1,1,56.8,0.0,1
B,B4,0,3,RENT,9.42,debt_consolidation, 36 months,0,0,76.3,0.0,1
E,E2,0,8,MORTGAGE,4.03,other, 60 months,1,1,46.3,0.0,1
C,C5,0,4,MORTGAGE,26.77,debt_consolidation, 36 months,1,1,82.3,0.0,1
D,D3,0,11,RENT,18.0,debt_consolidation, 36 months,1,1,25.6,0.0,1
F,F4,0,11,RENT,20.5,debt_consolidation, 60 months,0,0,61.0,0.0,1
C,C3,0,11,MORTGAGE,22.66,medical, 36 months,0,1,75.0,0.0,1
C,C3,0,4,OWN,8.31,debt_consolidation, 36 months,1,1,22.5,0.0,1
E,E3,0,11,MORTGAGE,20.44,credit_card, 60 months,1,1,59.5,0.0,1
B,B4,1,0,OWN,21.3,home_improvement, 36 months,0,0,9.1,0.0,1
B,B5,0,5,MORTGAGE,28.0,debt_consolidation, 36 months,0,1,35.6,0.0,1
A,A4,0,3,RENT,17.79,debt_consolidation, 36 months,1,1,28.2,0.0,1
D,D2,0,11,RENT,19.93,debt_consolidation, 60 months,1,1,61.8,0.0,1
B,B5,0,4,OWN,20.08,debt_consolidation, 36 months,0,0,22.4,0.0,1
C,C4,0,11,MORTGAGE,21.75,debt_consolidation, 36 months,0,1,71.1,0.0,1
C,C2,0,3,RENT,14.32,car, 36 months,0,0,37.7,0.0,1
A,A5,0,5,MORTGAGE,19.67,credit_card, 36 months,1,1,74.6,0.0,1
E,E3,0,11,RENT,15.32,debt_consolidation, 36 months,1,1,73.7,0.0,1
B,B3,0,9,MORTGAGE,11.41,debt_consolidation, 36 months,1,1,77.5,0.0,1
B,B5,1,1,RENT,24.91,credit_card, 36 months,1,1,73.6,0.0,1
C,C5,0,11,OWN,18.12,debt_consolidation, 36 months,0,0,55.5,0.0,1
C,C4,0,7,RENT,15.13,debt_consolidation, 36 months,0,0,51.5,0.0,1
C,C3,0,11,RENT,4.4,home_improvement, 36 months,0,1,36.1,0.0,1
B,B1,0,3,RENT,12.11,credit_card, 36 months,0,0,59.7,0.0,1
B,B2,1,0,OWN,24.48,credit_card, 36 months,0,0,16.7,0.0,1
C,C4,0,11,MORTGAGE,8.89,debt_consolidation, 60 months,0,0,48.5,0.0,1
E,E4,0,11,RENT,16.67,debt_consolidation, 60 months,1,0,35.0,0.0,1
B,B3,0,11,MORTGAGE,18.49,debt_consolidation, 36 months,1,1,60.8,0.0,1
C,C1,0,11,RENT,16.08,debt_consolidation, 36 months,0,0,37.1,0.0,1
B,B2,1,1,OWN,8.2,debt_consolidation, 36 months,1,1,50.3,0.0,1
D,D3,0,11,RENT,29.64,other, 36 months,0,0,67.0,0.0,1
A,A3,0,4,MORTGAGE,20.48,credit_card, 36 months,1,1,45.2,0.0,1
D,D1,1,0,MORTGAGE,13.33,credit_card, 36 months,1,1,73.3,0.0,1
B,B4,0,7,MORTGAGE,0.67,home_improvement, 36 months,1,1,4.5,0.0,1
B,B2,0,6,OWN,23.06,debt_consolidation, 36 months,1,1,73.2,0.0,1
D,D5,0,11,OWN,32.96,credit_card, 60 months,0,1,46.6,0.0,1
B,B3,0,6,RENT,13.82,debt_consolidation, 36 months,0,0,39.2,0.0,1
D,D5,0,10,RENT,10.67,debt_consolidation, 36 months,0,1,61.0,0.0,1
C,C2,0,11,MORTGAGE,26.71,debt_consolidation, 36 months,1,1,31.5,0.0,1
C,C3,0,7,RENT,19.26,debt_consolidation, 36 months,1,1,47.3,0.0,1
A,A3,1,1,RENT,18.64,debt_consolidation, 36 months,1,1,46.0,0.0,1
C,C3,0,11,MORTGAGE,4.54,home_improvement, 60 months,0,0,82.5,0.0,1
B,B4,0,7,MORTGAGE,5.32,credit_card, 36 months,0,0,26.5,0.0,1
C,C1,0,11,RENT,12.44,debt_consolidation, 36 months,0,0,34.8,0.0,1
B,B1,0,9,MORTGAGE,26.57,debt_consolidation, 36 months,0,1,25.2,0.0,1
A,A1,0,6,MORTGAGE,11.67,credit_card, 36 months,0,0,22.5,0.0,1
E,E2,0,11,MORTGAGE,15.78,debt_consolidation, 36 months,0,0,81.9,0.0,1
D,D1,0,11,MORTGAGE,17.24,other, 36 months,0,1,83.5,0.0,1
B,B3,0,8,MORTGAGE,3.67,debt_consolidation, 36 months,1,1,88.0,0.0,1
C,C1,0,5,MORTGAGE,7.71,debt_consolidation, 36 months,0,0,51.0,0.0,1
C,C1,0,11,RENT,7.45,credit_card, 36 months,1,1,23.9,0.0,1
C,C3,0,11,MORTGAGE,21.17,debt_consolidation, 36 months,1,0,74.0,0.0,1
D,D3,0,10,RENT,13.08,other, 60 months,1,1,38.6,0.0,1
B,B4,0,2,RENT,13.46,debt_consolidation, 36 months,0,1,69.5,0.0,1
F,F2,0,11,RENT,20.71,other, 60 months,0,0,22.9,0.0,1
A,A5,0,6,MORTGAGE,8.44,credit_card, 36 months,1,1,50.1,0.0,1
A,A1,0,6,RENT,24.39,debt_consolidation, 36 months,1,1,21.8,0.0,1
C,C5,0,9,MORTGAGE,21.83,debt_consolidation, 60 months,1,1,53.8,0.0,1
B,B3,0,11,MORTGAGE,12.3,home_improvement, 36 months,0,0,37.1,0.0,1
B,B5,0,3,RENT,14.49,debt_consolidation, 36 months,0,1,33.5,0.0,1
C,C1,0,11,MORTGAGE,20.94,debt_consolidation, 36 months,0,0,63.7,0.0,1
D,D1,0,6,RENT,9.74,debt_consolidation, 36 months,0,0,48.9,0.0,1
D,D1,0,11,MORTGAGE,21.44,debt_consolidation, 60 months,0,0,65.9,0.0,1
B,B4,1,0,RENT,15.79,credit_card, 36 months,1,1,35.2,0.0,1
C,C1,0,11,MORTGAGE,6.48,credit_card, 36 months,0,0,91.7,0.0,1
A,A5,0,11,OWN,26.54,debt_consolidation, 36 months,0,1,82.0,0.0,1
C,C1,0,7,MORTGAGE,19.33,debt_consolidation, 36 months,0,0,73.0,0.0,1
C,C2,0,11,RENT,22.0,debt_consolidation, 36 months,1,1,41.6,0.0,1
C,C1,0,11,MORTGAGE,8.04,debt_consolidation, 36 months,1,1,59.5,0.0,1
D,D1,0,11,MORTGAGE,16.51,debt_consolidation, 60 months,0,0,85.6,0.0,1
A,A5,0,3,MORTGAGE,9.5,home_improvement, 36 months,1,1,44.7,0.0,1
D,D5,0,11,MORTGAGE,16.29,other, 36 months,0,0,69.9,0.0,1
B,B5,0,11,MORTGAGE,7.84,home_improvement, 36 months,0,0,64.9,0.0,1
B,B4,1,1,RENT,15.51,credit_card, 36 months,0,1,70.0,0.0,1
B,B3,0,9,MORTGAGE,18.64,debt_consolidation, 36 months,0,1,26.5,0.0,1
A,A4,0,10,MORTGAGE,18.14,debt_consolidation, 36 months,1,1,42.0,0.0,1
C,C1,1,0,MORTGAGE,28.87,debt_consolidation, 36 months,0,0,35.9,0.0,1
D,D4,0,4,MORTGAGE,9.41,debt_consolidation, 36 months,0,0,66.8,0.0,1
B,B5,0,5,RENT,30.34,credit_card, 36 months,1,1,35.7,0.0,1
C,C4,0,4,MORTGAGE,12.95,debt_consolidation, 60 months,0,0,25.7,0.0,1
B,B5,0,2,RENT,29.65,debt_consolidation, 36 months,0,1,37.7,0.0,1
B,B1,0,7,MORTGAGE,13.52,debt_consolidation, 36 months,0,1,58.4,0.0,1
C,C3,1,1,RENT,18.06,credit_card, 36 months,1,1,71.0,0.0,1
B,B4,0,9,RENT,26.53,debt_consolidation, 36 months,0,0,32.7,0.0,1
B,B4,0,2,RENT,5.17,debt_consolidation, 36 months,0,0,56.2,0.0,1
B,B5,0,2,RENT,14.13,credit_card, 60 months,1,1,35.2,0.0,1
B,B1,0,11,MORTGAGE,14.79,credit_card, 36 months,0,0,39.4,0.0,1
C,C3,0,4,MORTGAGE,14.4,debt_consolidation, 36 months,0,0,3.1,0.0,1
D,D2,0,11,MORTGAGE,19.05,credit_card, 60 months,0,1,61.3,0.0,1
C,C1,0,5,OWN,29.05,debt_consolidation, 36 months,1,1,56.9,0.0,1
A,A1,0,3,MORTGAGE,19.07,credit_card, 36 months,1,1,48.8,0.0,1
C,C3,0,11,MORTGAGE,17.08,debt_consolidation, 36 months,1,1,49.4,0.0,1
C,C1,1,0,OWN,22.03,debt_consolidation, 36 months,1,1,42.2,0.0,1
C,C5,0,9,MORTGAGE,27.06,debt_consolidation, 36 months,0,1,71.9,0.0,1
C,C5,1,1,RENT,15.89,debt_consolidation, 36 months,1,1,33.4,0.0,1
B,B5,0,6,MORTGAGE,13.01,credit_card, 36 months,1,1,83.5,0.0,1
D,D3,0,11,MORTGAGE,17.36,debt_consolidation, 60 months,1,1,53.9,0.0,1
B,B5,0,3,RENT,20.52,debt_consolidation, 36 months,1,1,44.0,0.0,1
A,A5,0,8,MORTGAGE,15.03,debt_consolidation, 36 months,0,0,63.2,0.0,1
B,B5,0,8,MORTGAGE,20.37,debt_consolidation, 36 months,0,1,26.4,0.0,1
F,F4,0,8,RENT,2.86,small_business, 36 months,0,0,53.8,0.0,1
B,B4,0,2,RENT,8.93,debt_consolidation, 36 months,0,0,41.1,0.0,1
D,D4,0,7,RENT,15.25,credit_card, 36 months,1,1,95.2,0.0,1
B,B3,0,11,MORTGAGE,13.95,debt_consolidation, 36 months,1,1,43.1,0.0,1
B,B5,0,5,MORTGAGE,12.57,debt_consolidation, 36 months,0,1,77.9,0.0,1
B,B4,0,11,RENT,27.02,debt_consolidation, 36 months,0,0,72.2,0.0,1
A,A1,0,4,OWN,27.11,credit_card, 36 months,0,1,37.4,0.0,1
B,B1,0,7,MORTGAGE,17.52,home_improvement, 36 months,1,1,82.1,0.0,1
C,C4,0,8,MORTGAGE,22.0,debt_consolidation, 60 months,1,1,63.0,0.0,1
C,C5,0,4,RENT,33.35,debt_consolidation, 36 months,1,1,51.3,0.0,1
C,C3,0,3,MORTGAGE,10.58,home_improvement, 60 months,0,1,8.3,0.0,1
D,D4,0,6,RENT,10.17,debt_consolidation, 60 months,0,0,19.6,0.0,1
B,B1,0,11,MORTGAGE,7.23,home_improvement, 36 months,1,1,85.4,0.0,1
A,A4,0,11,MORTGAGE,22.97,credit_card, 36 months,1,1,26.8,0.0,1
A,A3,0,11,RENT,25.56,debt_consolidation, 36 months,0,1,45.6,0.0,1
A,A5,0,10,MORTGAGE,18.48,debt_consolidation, 36 months,1,1,6.9,0.0,1
A,A4,0,7,RENT,13.79,credit_card, 36 months,1,1,44.0,0.0,1
B,B3,0,8,MORTGAGE,18.34,debt_consolidation, 36 months,0,0,35.6,0.0,1
A,A3,1,1,MORTGAGE,24.22,debt_consolidation, 36 months,1,1,39.7,0.0,1
G,G1,0,5,MORTGAGE,31.55,debt_consolidation, 60 months,0,1,80.2,42.94,1
C,C4,0,9,RENT,10.57,credit_card, 36 months,1,1,62.2,0.0,1
B,B3,0,11,MORTGAGE,23.1,debt_consolidation, 36 months,1,1,80.0,0.0,1
D,D5,0,9,RENT,26.42,debt_consolidation, 36 months,1,1,83.9,0.0,1
B,B3,0,11,RENT,6.44,credit_card, 36 months,1,0,58.0,0.0,1
B,B4,0,8,OWN,15.84,debt_consolidation, 36 months,0,1,35.8,0.0,1
E,E5,0,8,RENT,4.72,medical, 36 months,1,1,58.8,0.0,1
C,C2,0,5,RENT,13.92,debt_consolidation, 36 months,1,1,0.0,0.0,1
E,E2,0,3,RENT,8.3,debt_consolidation, 36 months,0,0,60.3,0.0,1
D,D2,0,10,MORTGAGE,6.97,debt_consolidation, 60 months,0,0,54.9,0.0,1
B,B4,0,10,MORTGAGE,29.77,credit_card, 36 months,1,1,70.6,0.0,1
D,D1,0,4,MORTGAGE,14.63,debt_consolidation, 60 months,0,0,83.8,0.0,1
C,C3,0,10,MORTGAGE,10.17,debt_consolidation, 36 months,0,1,49.9,0.0,1
C,C1,0,11,MORTGAGE,14.87,debt_consolidation, 36 months,0,1,18.0,0.0,1
F,F2,0,9,RENT,3.69,moving, 36 months,0,0,14.4,0.0,1
D,D1,0,11,RENT,26.85,debt_consolidation, 36 months,1,1,54.4,0.0,1
D,D1,0,7,MORTGAGE,8.26,debt_consolidation, 60 months,0,1,78.2,0.0,1
B,B2,0,11,MORTGAGE,22.7,debt_consolidation, 36 months,1,1,58.4,0.0,1
E,E2,0,11,MORTGAGE,17.55,debt_consolidation, 60 months,0,1,80.8,0.0,1
C,C3,0,4,RENT,16.81,credit_card, 36 months,1,1,63.3,0.0,1
C,C2,0,5,MORTGAGE,17.54,debt_consolidation, 36 months,1,1,63.2,0.0,1
B,B5,0,11,MORTGAGE,16.03,major_purchase, 36 months,1,1,69.0,0.0,1
C,C3,0,11,MORTGAGE,16.57,debt_consolidation, 60 months,1,1,66.8,0.0,1
D,D4,0,7,MORTGAGE,20.53,credit_card, 36 months,0,1,27.3,0.0,1
D,D4,0,11,MORTGAGE,31.75,debt_consolidation, 60 months,0,1,62.2,0.0,1
D,D2,0,2,MORTGAGE,34.03,debt_consolidation, 36 months,0,1,37.3,0.0,1
B,B2,0,4,MORTGAGE,22.64,credit_card, 36 months,1,1,48.3,0.0,1
D,D2,0,5,MORTGAGE,3.8,debt_consolidation, 36 months,0,1,78.0,0.0,1
B,B4,0,8,MORTGAGE,27.64,debt_consolidation, 36 months,1,1,43.8,0.0,1
B,B4,0,6,RENT,4.85,debt_consolidation, 36 months,0,1,8.8,0.0,1
B,B2,0,11,RENT,2.91,credit_card, 36 months,0,0,41.0,0.0,1
C,C5,0,11,MORTGAGE,7.56,debt_consolidation, 60 months,1,1,24.3,0.0,1
C,C4,0,11,RENT,19.82,debt_consolidation, 36 months,0,0,52.9,0.0,1
B,B4,0,11,MORTGAGE,24.29,debt_consolidation, 36 months,1,1,65.7,0.0,1
D,D3,0,4,MORTGAGE,9.24,debt_consolidation, 60 months,0,0,30.6,0.0,1
A,A4,0,5,RENT,15.56,credit_card, 36 months,1,1,45.1,0.0,1
C,C5,0,9,RENT,23.55,debt_consolidation, 36 months,0,1,66.0,0.0,1
B,B3,0,2,MORTGAGE,17.33,debt_consolidation, 36 months,0,0,86.4,0.0,1
B,B2,1,0,MORTGAGE,24.02,credit_card, 36 months,0,1,63.8,0.0,1
C,C2,0,11,OWN,2.05,home_improvement, 60 months,1,1,37.1,0.0,1
B,B1,0,11,MORTGAGE,21.48,debt_consolidation, 36 months,0,0,57.6,0.0,1
B,B1,0,10,OWN,22.96,debt_consolidation, 36 months,0,0,54.5,0.0,1
B,B3,0,11,MORTGAGE,18.97,credit_card, 36 months,1,1,76.7,0.0,1
B,B3,0,3,MORTGAGE,17.97,debt_consolidation, 36 months,0,1,49.3,0.0,1
E,E1,0,11,MORTGAGE,23.98,debt_consolidation, 36 months,1,1,86.1,0.0,1
C,C2,0,9,RENT,16.11,debt_consolidation, 36 months,0,0,60.8,0.0,1
E,E2,0,5,OWN,2.91,small_business, 60 months,0,1,58.7,0.0,1
C,C2,1,1,MORTGAGE,14.52,debt_consolidation, 60 months,1,1,41.6,0.0,1
D,D2,0,11,RENT,14.32,vacation, 36 months,1,1,31.2,0.0,1
B,B5,0,11,MORTGAGE,15.3,home_improvement, 60 months,0,0,25.5,0.0,1
D,D4,0,11,MORTGAGE,24.51,debt_consolidation, 36 months,0,0,28.5,0.0,1
C,C3,0,6,MORTGAGE,12.06,debt_consolidation, 60 months,1,1,51.8,0.0,1
C,C2,1,0,OWN,16.74,debt_consolidation, 36 months,1,1,28.9,0.0,1
B,B1,1,0,OWN,4.28,debt_consolidation, 36 months,1,1,54.0,0.0,1
B,B5,0,10,OWN,9.86,vacation, 36 months,0,0,80.3,0.0,1
C,C5,0,2,RENT,28.46,debt_consolidation, 60 months,1,1,79.5,0.0,1
D,D1,0,11,RENT,17.14,debt_consolidation, 36 months,1,1,80.4,0.0,1
E,E5,0,10,MORTGAGE,5.75,debt_consolidation, 60 months,0,1,35.1,0.0,1
B,B2,0,11,MORTGAGE,13.66,credit_card, 36 months,1,1,38.8,0.0,1
B,B4,0,3,RENT,7.25,debt_consolidation, 36 months,1,1,80.8,0.0,1
A,A5,0,11,MORTGAGE,8.82,debt_consolidation, 36 months,1,1,6.6,0.0,1
D,D1,0,11,MORTGAGE,20.24,debt_consolidation, 36 months,0,0,38.5,0.0,1
D,D3,0,11,RENT,7.83,credit_card, 60 months,1,1,64.3,0.0,1
D,D1,1,1,OWN,15.78,debt_consolidation, 36 months,0,0,48.8,0.0,1
C,C1,0,2,MORTGAGE,6.42,debt_consolidation, 36 months,0,1,9.9,0.0,1
B,B4,0,9,MORTGAGE,8.81,debt_consolidation, 36 months,0,0,84.2,0.0,1
B,B4,0,11,MORTGAGE,12.44,debt_consolidation, 36 months,1,1,61.1,0.0,1
C,C2,0,5,OWN,18.19,debt_consolidation, 36 months,0,0,36.9,0.0,1
A,A2,0,11,RENT,19.66,credit_card, 36 months,1,1,58.1,0.0,1
B,B1,1,1,OWN,22.86,debt_consolidation, 36 months,0,1,37.1,0.0,1
C,C4,0,11,MORTGAGE,34.9,debt_consolidation, 60 months,1,1,71.9,0.0,1
D,D3,0,9,RENT,12.13,debt_consolidation, 36 months,0,0,92.6,0.0,1
B,B4,0,11,RENT,14.51,debt_consolidation, 36 months,0,1,68.2,0.0,1
A,A5,0,11,MORTGAGE,14.15,debt_consolidation, 36 months,1,1,54.5,0.0,1
A,A3,0,11,MORTGAGE,18.81,home_improvement, 36 months,1,1,70.7,0.0,1
A,A5,0,11,MORTGAGE,15.14,debt_consolidation, 36 months,1,1,58.0,0.0,1
C,C4,0,4,RENT,9.25,car, 36 months,0,1,10.6,0.0,1
D,D3,0,11,MORTGAGE,14.49,debt_consolidation, 60 months,1,1,62.3,0.0,1
C,C5,0,11,MORTGAGE,31.14,debt_consolidation, 36 months,0,0,60.1,0.0,1
C,C2,0,11,RENT,12.3,home_improvement, 60 months,1,1,61.2,0.0,1
E,E1,0,8,RENT,30.26,other, 36 months,1,1,84.9,0.0,1
C,C2,0,4,MORTGAGE,17.15,debt_consolidation, 36 months,0,0,70.0,0.0,1
A,A4,0,4,OWN,6.66,debt_consolidation, 36 months,1,1,3.4,0.0,1
C,C5,0,9,MORTGAGE,20.04,debt_consolidation, 60 months,1,1,64.6,0.0,1
B,B4,0,3,RENT,26.02,debt_consolidation, 36 months,0,0,79.2,0.0,1
B,B1,0,6,RENT,10.01,debt_consolidation, 36 months,0,1,27.2,0.0,1
B,B2,0,11,RENT,13.3,credit_card, 36 months,0,0,36.6,0.0,1
B,B3,0,10,RENT,13.23,debt_consolidation, 36 months,0,1,73.0,0.0,1
B,B4,0,3,MORTGAGE,11.38,debt_consolidation, 36 months,0,1,45.1,0.0,1
D,D4,0,4,MORTGAGE,24.77,debt_consolidation, 60 months,0,0,31.8,0.0,1
C,C1,1,1,RENT,5.81,debt_consolidation, 36 months,1,1,33.3,0.0,1
D,D5,0,11,MORTGAGE,22.28,credit_card, 60 months,0,1,95.4,0.0,1
D,D5,1,0,MORTGAGE,18.52,debt_consolidation, 60 months,0,0,58.3,0.0,1
C,C5,0,8,RENT,13.45,debt_consolidation, 36 months,0,1,82.5,0.0,1
F,F1,0,3,RENT,9.41,debt_consolidation, 60 months,1,1,50.6,0.0,1
D,D3,0,10,OWN,21.35,debt_consolidation, 60 months,1,1,30.7,0.0,1
B,B3,0,3,RENT,16.07,credit_card, 36 months,0,0,47.6,0.0,1
A,A5,0,11,MORTGAGE,18.14,debt_consolidation, 36 months,0,1,58.7,0.0,1
C,C4,1,0,MORTGAGE,13.61,debt_consolidation, 36 months,0,1,66.3,0.0,1
C,C2,0,3,RENT,27.6,credit_card, 36 months,0,0,59.2,0.0,1
B,B5,0,8,MORTGAGE,28.02,debt_consolidation, 36 months,1,1,51.4,0.0,1
D,D1,0,11,OWN,29.68,debt_consolidation, 36 months,0,1,73.2,0.0,1
B,B2,0,11,MORTGAGE,16.01,debt_consolidation, 36 months,0,0,72.5,0.0,1
C,C4,0,5,OWN,5.26,home_improvement, 36 months,0,0,56.1,0.0,1
B,B1,1,1,RENT,11.92,debt_consolidation, 36 months,0,0,81.2,0.0,1
C,C1,0,7,RENT,25.71,debt_consolidation, 36 months,1,1,56.6,0.0,1
C,C4,0,7,RENT,9.17,credit_card, 36 months,0,0,59.1,0.0,1
B,B3,1,1,RENT,21.89,debt_consolidation, 36 months,1,1,82.7,0.0,1
C,C5,1,1,RENT,27.46,debt_consolidation, 60 months,0,0,59.9,15.0,1
C,C5,0,11,MORTGAGE,27.61,debt_consolidation, 36 months,1,1,60.2,0.0,1
C,C3,0,7,OWN,7.47,credit_card, 60 months,1,1,49.9,0.0,1
C,C1,0,11,MORTGAGE,7.91,home_improvement, 60 months,1,1,59.3,0.0,1
B,B4,0,7,RENT,26.4,credit_card, 36 months,0,0,51.3,0.0,1
C,C1,0,9,OWN,18.25,credit_card, 60 months,1,1,78.2,0.0,1
B,B4,0,11,MORTGAGE,25.62,debt_consolidation, 36 months,0,0,76.3,0.0,1
B,B5,0,5,RENT,18.1,debt_consolidation, 36 months,1,1,68.6,0.0,1
C,C3,0,4,OWN,20.21,debt_consolidation, 36 months,0,0,48.0,0.0,1
A,A5,1,0,MORTGAGE,21.98,credit_card, 36 months,1,1,54.6,0.0,1
D,D3,0,6,OWN,24.02,debt_consolidation, 60 months,1,1,16.0,0.0,1
C,C4,0,4,MORTGAGE,16.52,debt_consolidation, 36 months,1,1,98.0,0.0,1
C,C4,0,11,MORTGAGE,14.58,debt_consolidation, 36 months,0,1,55.0,0.0,1
E,E5,0,10,OWN,23.14,debt_consolidation, 36 months,1,1,83.9,0.0,1
B,B5,0,11,MORTGAGE,19.86,debt_consolidation, 36 months,0,1,30.1,0.0,1
F,F3,0,6,MORTGAGE,19.25,debt_consolidation, 36 months,0,0,39.2,0.0,1
E,E3,0,5,RENT,11.11,moving, 36 months,1,1,30.5,0.0,1
E,E1,0,11,MORTGAGE,15.39,debt_consolidation, 36 months,0,1,94.4,0.0,1
D,D4,0,3,MORTGAGE,32.27,credit_card, 60 months,1,1,64.9,0.0,1
A,A4,0,4,RENT,6.5,major_purchase, 36 months,0,1,29.1,0.0,1
C,C2,1,0,RENT,25.38,debt_consolidation, 36 months,1,1,64.9,0.0,1
A,A4,0,6,OWN,27.68,credit_card, 36 months,0,1,30.8,0.0,1
E,E5,0,10,OWN,18.5,other, 60 months,0,1,32.7,0.0,1
B,B4,0,8,MORTGAGE,7.22,credit_card, 60 months,0,1,27.4,0.0,1
B,B4,0,2,OWN,27.6,debt_consolidation, 36 months,1,1,60.3,0.0,1
A,A2,0,11,MORTGAGE,11.5,credit_card, 36 months,0,0,30.3,0.0,1
B,B5,0,11,MORTGAGE,16.7,debt_consolidation, 36 months,1,1,84.1,0.0,1
